id ,text,label,index,description,
684,LGA NoDevice 기능 끄기,/settings/update?propertyName=UseLgaNoDevice&value=false,3,NoDevice 기능 비활성화,
685,NoDevice 설정 끔,/settings/update?propertyName=UseLgaNoDevice&value=false,3,,
686,NoDevice 기능 OFF,/settings/update?propertyName=UseLgaNoDevice&value=false,3,NoDevice 옵션 비활성,
687,NoDevice 완전 비활성,/settings/update?propertyName=UseLgaNoDevice&value=false,3,NoDevice 완전 끔,
688,LGA NoDevice 기능 해제 할게요,/settings/update?propertyName=UseLgaNoDevice&value=false,3,NoDevice 기능 끄기,
689,NoDevice 기능 끄기로 해 주세요,/settings/update?propertyName=UseLgaNoDevice&value=false,3,NoDevice 기능 비활성화 요청,
690,LGA NoDevice 옵션 끄겠습니다,/settings/update?propertyName=UseLgaNoDevice&value=false,3,NoDevice 기능 비활성화,
691,BGA 패키지사이즈 사용 꺼 ,/settings/update?propertyName=UseBgaPackageSize&value=false,3,UseBgaPackageSize 비활성화,
692,BGA 노디바이스 ON ,/settings/update?propertyName=UseBgaNoDevice&value=true,3,UseBgaNoDevice 활성화,
693,트레이 행 개수 8로 세팅해 ,/settings/update?propertyName=TrayRowCount&value=8,3,TrayRowCount=8 변경,
694,트레이 행 20개로 변경 ,/settings/update?propertyName=TrayRowCount&value=20,3,TrayRowCount=20,
695,트레이 열 10으로 변경해줘 ,/settings/update?propertyName=TrayColCount&value=10,3,TrayColCount=10 변경,
696,패키지 높이 15로 바꿔 줘 ,/settings/update?propertyName=PackageHeight&value=15,3,PackageHeight=15,
697,패키지 높이 12.3으로 변경 ,/settings/update?propertyName=PackageHeight&value=12.3,3,PackageHeight=12.3 변경,
698,Mark 개수 8로,/settings/update?propertyName=MarkCount&value=8,3,MarkCount 8로 설정,
699,MarkCount 7로 맞춰줘,/settings/update?propertyName=MarkCount&value=7,3,MarkCount 7로 설정,
700,MarkCount 6으로 변경,/settings/update?propertyName=MarkCount&value=6,3,MarkCount 6으로 변경,
701,MarkCount 5로 바꿔줘,/settings/update?propertyName=MarkCount&value=5,3,MarkCount 값 5로 변경,
702,Mark 개수를 4로 설정,/settings/update?propertyName=MarkCount&value=4,3,MarkCount 4로 설정,
703,MarkCount를 3으로,/settings/update?propertyName=MarkCount&value=3,3,MarkCount 값 3으로 설정,
704,MarkCount 2로 설정,/settings/update?propertyName=MarkCount&value=2,3,MarkCount 2로 설정,
705,맵 텍스트 오프셋X 1로 바꿔 ,/settings/update?propertyName=MapTextOffsetX&value=1,3,MapTextOffsetX=1,
706,MappingSawOffset Y축 0.4로,/settings/update?propertyName=MappingSawOffsetY&value=0.4,3,MappingSawOffset Y 0.4,
707,MappingSawOffsetY 0.35로 조정,/settings/update?propertyName=MappingSawOffsetY&value=0.35,3,MappingSawOffset Y 0.35로,
708,MappingSawOffsetY 0.28로 조정,/settings/update?propertyName=MappingSawOffsetY&value=0.28,3,MappingSawOffset Y 0.28,
709,MappingSawOffsetY 0.22로 세팅,/settings/update?propertyName=MappingSawOffsetY&value=0.22,3,MappingSawOffset Y 0.22,
710,MappingSawOffsetY 0.2로,/settings/update?propertyName=MappingSawOffsetY&value=0.2,3,MappingSawOffset Y 0.2로 설정,
711,MappingSawOffsetY를 0.18로,/settings/update?propertyName=MappingSawOffsetY&value=0.18,3,MappingSawOffset Y 0.18,
712,MappingSawOffsetY 0.15로,/settings/update?propertyName=MappingSawOffsetY&value=0.15,3,MappingSawOffset Y 0.15,
713,MappingSawOffset X축 0.45로,/settings/update?propertyName=MappingSawOffsetX&value=0.45,3,MappingSawOffset X 0.45,
714,MappingSawOffsetX 0.4로 변경,/settings/update?propertyName=MappingSawOffsetX&value=0.4,3,MappingSawOffset X 0.4로,
715,MappingSawOffsetX 0.38로 세팅,/settings/update?propertyName=MappingSawOffsetX&value=0.38,3,MappingSawOffset X 0.38,
716,MappingSawOffsetX 0.32로 변경,/settings/update?propertyName=MappingSawOffsetX&value=0.32,3,MappingSawOffset X 0.32,
717,MappingSawOffsetX를 0.3으로,/settings/update?propertyName=MappingSawOffsetX&value=0.3,3,MappingSawOffset X 0.3,
718,MappingSawOffsetX 0.2로 설정,/settings/update?propertyName=MappingSawOffsetX&value=0.2,3,MappingSawOffset X 0.2로,
719,MappingSawOffsetX 0.15로,/settings/update?propertyName=MappingSawOffsetX&value=0.15,3,MappingSawOffset X 0.15,
720,MappingSawOffsetColor Teal로,/settings/update?propertyName=MappingSawOffsetColor&value=Teal,3,MappingSawOffset 색상 Teal,
721,MappingSawOffsetColor Purple로,/settings/update?propertyName=MappingSawOffsetColor&value=Purple,3,MappingSawOffset 색상 Purple,
722,MappingSawOffsetColor Navy로,/settings/update?propertyName=MappingSawOffsetColor&value=Navy,3,MappingSawOffset 색상 Navy,
723,MappingSawOffsetColor Lime으로 변경,/settings/update?propertyName=MappingSawOffsetColor&value=Lime,3,MappingSawOffset 색상 Lime,
724,MappingSawOffsetColor Gold로,/settings/update?propertyName=MappingSawOffsetColor&value=Gold,3,MappingSawOffset 색상 Gold,
725,MappingSawOffsetColor Cyan으로 변경,/settings/update?propertyName=MappingSawOffsetColor&value=Cyan,3,MappingSawOffset 색상 Cyan,
726,MappingSawOffset 색상 Coral로,/settings/update?propertyName=MappingSawOffsetColor&value=Coral,3,MappingSawOffset 색상 Coral,
727,MapPackageType STRIP으로,/settings/update?propertyName=MapPackageType&value=STRIP,3,MapPackageType STRIP로 변경,
728,맵 패키지 타입 QFN으로 해 ,/settings/update?propertyName=MapPackageType&value=QFN,3,MapPackageType=QFN,
729,MapPackageType QFN으로 설정,/settings/update?propertyName=MapPackageType&value=QFN,3,MapPackageType을 QFN으로 설정,
730,MapPackageType을 QFN으로 바꿔주세요,/settings/update?propertyName=MapPackageType&value=QFN,3,MapPackageType QFN으로,
731,매핑 패키지 타입을 LGA로 바꿔주세요,/settings/update?propertyName=MapPackageType&value=LGA,3,MapPackageType을 LGA로 변경,
732,MapPackageType LGA로 변경해주세요,/settings/update?propertyName=MapPackageType&value=LGA,3,MapPackageType LGA로 변경,
733,맵 패키지 타입 BGA로 변경 ,/settings/update?propertyName=MapPackageType&value=BGA,3,MapPackageType=BGA,
734,MapPackageType을 BGA로 바꿔줘,/settings/update?propertyName=MapPackageType&value=BGA,3,MapPackageType을 BGA로 변경,
735,매핑 패키지 타입 BGA로 설정,/settings/update?propertyName=MapPackageType&value=BGA,3,MapPackageType BGA로 설정,
736,MapPackageSize 가로 16.8로,/settings/update?propertyName=MapPackageSizeWidth&value=16.8,3,MapPackageSize 폭 16.8,
737,MapPackageSizeWidth 15.5로,/settings/update?propertyName=MapPackageSizeWidth&value=15.5,3,MapPackageSize 폭 15.5로 변경,
738,MapPackageSizeWidth 14로 설정,/settings/update?propertyName=MapPackageSizeWidth&value=14,3,MapPackageSize 폭 14 설정,
739,MapPackageSize 가로를 13.8로,/settings/update?propertyName=MapPackageSizeWidth&value=13.8,3,MapPackageSize 폭 13.8,
740,MapPackageSizeWidth 12로 설정,/settings/update?propertyName=MapPackageSizeWidth&value=12,3,MapPackageSize 폭 12로 설정,
741,MapPackageSizeWidth 11.2로 변경,/settings/update?propertyName=MapPackageSizeWidth&value=11.2,3,MapPackageSize 폭 11.2,
742,MapPackageSizeWidth 10.5로,/settings/update?propertyName=MapPackageSizeWidth&value=10.5,3,MapPackageSize 폭 10.5,
743,MapPackageSizeHeight 9로 설정,/settings/update?propertyName=MapPackageSizeHeight&value=9,3,MapPackageSize 높이 9,
744,MapPackageSizeHeight 8.3으로 변경,/settings/update?propertyName=MapPackageSizeHeight&value=8.3,3,MapPackageSize 높이 8.3으로,
745,MapPackageSize 세로 7.8로,/settings/update?propertyName=MapPackageSizeHeight&value=7.8,3,MapPackageSize 높이 7.8,
746,MapPackageSize 세로를 7.2로,/settings/update?propertyName=MapPackageSizeHeight&value=7.2,3,MapPackageSize 높이 7.2,
747,MapPackageSizeHeight 6.5로 변경,/settings/update?propertyName=MapPackageSizeHeight&value=6.5,3,MapPackageSize 높이 6.5,
748,MapPackageSizeHeight 6으로,/settings/update?propertyName=MapPackageSizeHeight&value=6,3,MapPackageSize 높이 6으로,
749,MapPackageSizeHeight 5.5로,/settings/update?propertyName=MapPackageSizeHeight&value=5.5,3,MapPackageSize 높이 5.5,
750,MapPackageSizeColor Yellow로 바꿔,/settings/update?propertyName=MapPackageSizeColor&value=Yellow,3,MapPackageSize 색상 Yellow,
751,MapPackageSizeColor Teal로 바꿔,/settings/update?propertyName=MapPackageSizeColor&value=Teal,3,MapPackageSize 색상 Teal,
752,MapPackageSize 색상 Purple로,/settings/update?propertyName=MapPackageSizeColor&value=Purple,3,MapPackageSize 색상 Purple,
753,MapPackageSizeColor Pink로,/settings/update?propertyName=MapPackageSizeColor&value=Pink,3,MapPackageSize 색상 Pink,
754,MapPackageSizeColor를 Magenta로,/settings/update?propertyName=MapPackageSizeColor&value=Magenta,3,MapPackageSize 색상 Magenta,
755,MapPackageSizeColor Green으로,/settings/update?propertyName=MapPackageSizeColor&value=Green,3,MapPackageSize 색상 Green,
756,MapPackageSizeColor Black으로,/settings/update?propertyName=MapPackageSizeColor&value=Black,3,MapPackageSize 색상 Black,
757,MapPackageOffset 색상 Silver로,/settings/update?propertyName=MapPackageOffsetColor&value=Silver,3,MapPackageOffset 색상 Silver,
758,MapPackageOffsetColor Red로,/settings/update?propertyName=MapPackageOffsetColor&value=Red,3,MapPackageOffset 색상 Red,
759,MapPackageOffsetColor Orange로 변경,/settings/update?propertyName=MapPackageOffsetColor&value=Orange,3,MapPackageOffset 색상 Orange,
760,MapPackageOffsetColor Navy로 변경,/settings/update?propertyName=MapPackageOffsetColor&value=Navy,3,MapPackageOffset 색상 Navy,
761,MapPackageOffsetColor Lime으로,/settings/update?propertyName=MapPackageOffsetColor&value=Lime,3,MapPackageOffset 색상 Lime,
762,MapPackageOffsetColor Gray로,/settings/update?propertyName=MapPackageOffsetColor&value=Gray,3,MapPackageOffset 색상 Gray,
763,MapPackageOffsetColor Blue로,/settings/update?propertyName=MapPackageOffsetColor&value=Blue,3,MapPackageOffset 색상 Blue,
764,MapNoDeviceColor Yellow로,/settings/update?propertyName=MapNoDeviceColor&value=Yellow,3,MapNoDevice 색상 Yellow,
765,MapNoDeviceColor를 Red로,/settings/update?propertyName=MapNoDeviceColor&value=Red,3,MapNoDevice 색상 Red,
766,MapNoDevice 색상 Purple로,/settings/update?propertyName=MapNoDeviceColor&value=Purple,3,MapNoDevice 색상 Purple,
767,MapNoDeviceColor Orange로 바꿔주세요,/settings/update?propertyName=MapNoDeviceColor&value=Orange,3,MapNoDevice 색상 Orange,
768,MapNoDevice 색상 Green으로,/settings/update?propertyName=MapNoDeviceColor&value=Green,3,MapNoDevice 색상 Green,
769,MapNoDeviceColor를 Cyan으로 바꿔줘,/settings/update?propertyName=MapNoDeviceColor&value=Cyan,3,MapNoDevice 색상 Cyan,
770,MapNoDeviceColor Blue로 변경,/settings/update?propertyName=MapNoDeviceColor&value=Blue,3,MapNoDevice 색상 Blue,
771,LgaRejectMarkColor를 Teal로 변경해주실래요?,/settings/update?propertyName=LgaRejectMarkColor&value=Teal,3,RejectMark 색상 변경,
772,LGA RejectMark 색상을 Silver로,/settings/update?propertyName=LgaRejectMarkColor&value=Silver,3,RejectMark 색상 변경,
773,RejectMark 색상 Purple,/settings/update?propertyName=LgaRejectMarkColor&value=Purple,3,RejectMark 색상 Purple,
774,RejectMarkColor를 Purple로 바꿔 주세요,/settings/update?propertyName=LgaRejectMarkColor&value=Purple,3,RejectMark 색상 변경,
775,LGA RejectMarkColor Orange로 바꿔줘,/settings/update?propertyName=LgaRejectMarkColor&value=Orange,3,RejectMark 색상 변경,
776,RejectMark 색상을 Orange로 줘요,/settings/update?propertyName=LgaRejectMarkColor&value=Orange,3,RejectMark 색상 조정,
777,RejectMark 표시 색 Green,/settings/update?propertyName=LgaRejectMarkColor&value=Green,3,RejectMark 색상 Green,
778,LGA RejectMarkColor를 Coral로,/settings/update?propertyName=LgaRejectMarkColor&value=Coral,3,RejectMark 색상 Coral,
779,RejectMark 색상 Blue로 변경,/settings/update?propertyName=LgaRejectMarkColor&value=Blue,3,RejectMark 색상 Blue 변경,
780,RejectMarkColor를 Black로,/settings/update?propertyName=LgaRejectMarkColor&value=Black,3,,
781,RejectMarkColor Black,/settings/update?propertyName=LgaRejectMarkColor&value=Black,3,RejectMark 색상 Black,
782,LgaRejectMarkColor 검정으로 세팅 했어요,/settings/update?propertyName=LgaRejectMarkColor&value=Black,3,RejectMark 색상 검정,
783,LgaPadPitch 1.05,/settings/update?propertyName=LgaPadPitch&value=1.05,3,PadPitch 1.05 세팅,
784,LgaPadPitch 값 0.95로,/settings/update?propertyName=LgaPadPitch&value=0.95,3,PadPitch 값을 0.95로 지정,
785,PadPitch를 0.85로 만들어 주세요,/settings/update?propertyName=LgaPadPitch&value=0.85,3,PadPitch 값 변경,
786,LGA PadPitch 0.8로 맞춰줘,/settings/update?propertyName=LgaPadPitch&value=0.8,3,Pad Pitch 설정,
787,LgaPadPitch 값을 0.78로 바꿔 주세요,/settings/update?propertyName=LgaPadPitch&value=0.78,3,PadPitch 값 변경,
788,LgaPadPerimeter 4.8,/settings/update?propertyName=LgaPadPerimeter&value=4.8,3,Pad 둘레값 4.8,
789,LgaPadPerimeter 4.2,/settings/update?propertyName=LgaPadPerimeter&value=4.2,3,Pad 둘레값을 4.2로,
790,PadPerimeter를 4로 해 주세요,/settings/update?propertyName=LgaPadPerimeter&value=4,3,PadPerimeter 값 조정,
791,LgaPadPerimeter를 3.91까지 조정해 주세요,/settings/update?propertyName=LgaPadPerimeter&value=3.91,3,Pad 둘레 값 조정,
792,LGA PadPerimeter 값을 3.7로,/settings/update?propertyName=LgaPadPerimeter&value=3.7,3,Pad 둘레 변경,
793,PadOffsetX를 0.7로 조절해 주세요,/settings/update?propertyName=LgaPadOffsetX&value=0.7,3,PadOffsetX 변경,
794,PadOffsetX는 0.5,/settings/update?propertyName=LgaPadOffsetX&value=0.5,3,PadOffsetX 값 0.5 지정,
795,LgaPadOffsetX를 0.45로 변경해 주세요,/settings/update?propertyName=LgaPadOffsetX&value=0.45,3,Pad Offset X 조정,
796,LGA PadOffsetX 0.4로 변경,/settings/update?propertyName=LgaPadOffsetX&value=0.4,3,Pad Offset X 조정,
797,PadOffsetX 0.25 적용,/settings/update?propertyName=LgaPadOffsetX&value=0.25,3,PadOffsetX 값을 0.25로 설정,
798,PadOffsetT 0.12로 맞춤,/settings/update?propertyName=LgaPadOffsetT&value=0.12,3,PadOffsetT 0.12,
799,LgaPadOffsetT를 0.1로 변경 바랍니다,/settings/update?propertyName=LgaPadOffsetT&value=0.1,3,Pad Offset T 변경,
800,PadOffsetT를 0.09로 조정해 주세요,/settings/update?propertyName=LgaPadOffsetT&value=0.09,3,PadOffsetT 변경,
801,PadOffsetT 값 0.08,/settings/update?propertyName=LgaPadOffsetT&value=0.08,3,PadOffsetT 0.08로 조정,
802,LGA PadOffsetT 0.06으로 세팅,/settings/update?propertyName=LgaPadOffsetT&value=0.06,3,Pad Offset T 조정,
803,LGA PadCountColor를 White로,/settings/update?propertyName=LgaPadCountColor&value=White,3,PadCount 색상 White,
804,LGA PadCount 색상 Red로 바꿔줘,/settings/update?propertyName=LgaPadCountColor&value=Red,3,PadCount 색상 변경,
805,PadCount 색상 Olive로,/settings/update?propertyName=LgaPadCountColor&value=Olive,3,PadCount 색상 Olive로 지정,
806,PadCount 색상 Gray,/settings/update?propertyName=LgaPadCountColor&value=Gray,3,,
807,PadCount 색상 Cyan,/settings/update?propertyName=LgaPadCountColor&value=Cyan,3,PadCount 색상 Cyan 적용,
808,PadCount 색상을 Cyan으로 바꿔 주세요,/settings/update?propertyName=LgaPadCountColor&value=Cyan,3,PadCount 색상 변경,
809,LgaPadCount 색상을 Coral로 바꿔 주세요,/settings/update?propertyName=LgaPadCountColor&value=Coral,3,PadCount 색상 변경,
810,PadArea를 15로 설정해 주세요,/settings/update?propertyName=LgaPadArea&value=15,3,PadArea 값 변경,
811,PadArea를 14로 변겅,/settings/update?propertyName=LgaPadArea&value=14,3,PadArea 14로 변겅,
812,LgaPadArea 13으로 설정해 주시겠어요?,/settings/update?propertyName=LgaPadArea&value=13,3,Pad 면적 조정,
813,PadArea를 12로 변경,/settings/update?propertyName=LgaPadArea&value=12,3,PadArea 값을 12로 변경,
814,LGA PadArea 10으로 설정,/settings/update?propertyName=LgaPadArea&value=10,3,Pad 면적 조정,
815,LGA PackageSizeWidth 8.9,/settings/update?propertyName=LgaPackageSizeWidth&value=8.9,3,패키지 폭 8.9로 변경,
816,PackageSizeWidth를 14.4로 늘려 주세요,/settings/update?propertyName=LgaPackageSizeWidth&value=14.4,3,Package 폭 조정,
817,LgaPackageSizeWidth를 14.2로 조정해 주세요,/settings/update?propertyName=LgaPackageSizeWidth&value=14.2,3,Package 폭 조절,
818,LGA PackageSizeWidth 13.4,/settings/update?propertyName=LgaPackageSizeWidth&value=13.4,3,패키지 가로 13.4,
819,LGA PackageSizeWidth 12.2,/settings/update?propertyName=LgaPackageSizeWidth&value=12.2,3,,
820,LGA PackageSizeWidth 11.5로,/settings/update?propertyName=LgaPackageSizeWidth&value=11.5,3,패키지 폭 변경,
821,LGA PackageSizeWidth 10으로,/settings/update?propertyName=LgaPackageSizeWidth&value=10,3,패키지 가로크기 10,
822,LGA PackageSizeHeight 8.1,/settings/update?propertyName=LgaPackageSizeHeight&value=8.1,3,패키지 높이 8.1,
823,PackageSizeHeight를 7.5로 맞춰 주세요,/settings/update?propertyName=LgaPackageSizeHeight&value=7.5,3,Package 높이 조정,
824,LgaPackageSizeHeight를 7.3으로 바꿔주세요,/settings/update?propertyName=LgaPackageSizeHeight&value=7.3,3,Package 높이 조절,
825,LGA PackageSizeHeight 6.2로,/settings/update?propertyName=LgaPackageSizeHeight&value=6.2,3,패키지 높이 변경,
826,LGA PackageSizeHeight 6.1,/settings/update?propertyName=LgaPackageSizeHeight&value=6.1,3,패키지 높이 6.1로 변경,
827,LGA PackageSizeHeight 5.3,/settings/update?propertyName=LgaPackageSizeHeight&value=5.3,3,,
828,LGA PackageSizeHeight 5로,/settings/update?propertyName=LgaPackageSizeHeight&value=5,3,패키지 세로크기 5,
829,NoDevice 색상 Teal로,/settings/update?propertyName=LgaNoDeviceColor&value=Teal,3,,
830,NoDevice 색상 선택 Teal,/settings/update?propertyName=LgaNoDeviceColor&value=Teal,3,NoDevice 색상 Teal 지정,
831,NoDevice 색상을 Red로 설정해 주세요,/settings/update?propertyName=LgaNoDeviceColor&value=Red,3,NoDevice 색상 변경 요청,
832,NoDeviceColor를 Navy로 변경,/settings/update?propertyName=LgaNoDeviceColor&value=Navy,3,NoDevice 색상 Navy 적용,
833,LGA NoDeviceColor를 Gold로,/settings/update?propertyName=LgaNoDeviceColor&value=Gold,3,NoDevice 색상 Gold,
834,LgaNoDevice 색상을 Crimson으로 설정해 주세요,/settings/update?propertyName=LgaNoDeviceColor&value=Crimson,3,NoDevice 색상 변경,
835,LGA NoDevice 색상 Blue로 부탁,/settings/update?propertyName=LgaNoDeviceColor&value=Blue,3,NoDevice 색상 지정,
836,LeadSizeWidth 2.4로,/settings/update?propertyName=LgaLeadSizeWidth&value=2.4,3,리드폭 2.4 지정,
837,LeadSizeWidth를 2.1로 조정해 주세요,/settings/update?propertyName=LgaLeadSizeWidth&value=2.1,3,LeadSizeWidth 값 변경,
838,LgaLeadSizeWidth를 1.9로 저희가 설정했어요,/settings/update?propertyName=LgaLeadSizeWidth&value=1.9,3,Lead 크기 폭 설정,
839,리드 폭 1.8 설정,/settings/update?propertyName=LgaLeadSizeWidth&value=1.8,3,,
840,LGA LeadSizeWidth 1.7로 변경,/settings/update?propertyName=LgaLeadSizeWidth&value=1.7,3,리드폭 변경,
841,LGA LeadSizeWidth를 1.5로,/settings/update?propertyName=LgaLeadSizeWidth&value=1.5,3,리드 폭 1.5 설정,
842,LeadSizeWidth 설정 1.2,/settings/update?propertyName=LgaLeadSizeWidth&value=1.2,3,리드 폭 1.2로,
843,LgaLeadPitch 색상을 Purple로 해주세요,/settings/update?propertyName=LgaLeadPitchColor&value=Purple,3,LeadPitch 색상 변경,
844,LeadPitch 색깔 Pink로,/settings/update?propertyName=LgaLeadPitchColor&value=Pink,3,LeadPitch 색상 Pink 설정,
845,LeadPitch 색 Olive로,/settings/update?propertyName=LgaLeadPitchColor&value=Olive,3,,
846,LeadPitch색을 Olive로,/settings/update?propertyName=LgaLeadPitchColor&value=Olive,3,LeadPitch 색상 Olive 세팅,
847,LGALeadPitch 색 Navy로,/settings/update?propertyName=LgaLeadPitchColor&value=Navy,3,LGA 리드 피치 색 Navy,
848,LeadPitch색을 Navy로 설정해 주세요,/settings/update?propertyName=LgaLeadPitchColor&value=Navy,3,LeadPitch 색상 변경,
